event_id,file,waveform_file,channel,event_start_time_ns,peak_time_ns,event_end_time_ns,event_duration_ns,peak_amplitude_mV,detection_threshold_mV,event_start_time_EFraw,event_peak_time_EFraw,event_end_time_EFraw,event_start_time_EFdynamic,event_peak_time_EFdynamic,event_end_time_EFdynamic,event_start_time_batch,event_peak_time_batch,event_end_time_batch,cycle_start_time,cycle_end_time,cycle_period_ns,cycle_index,phase,phase_EFraw,signal_amplitude_mV,snr,c1_peak_time_error_ns
C2_evt_02671,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2671210.0424,2671211.3392,2671213.2424,3.2001,42.7708,9.6393,2671210.243,2671211.5399,2671213.4431,2671210.0842,2671211.381,2671213.2842,2671210.0319,2671211.3288,2671213.232,2671007.18,2672010.5327,1003.3528,2671,8.3961,2.0601,53.64,6.8682,-1.422
C2_evt_02672,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2672194.4577,2672196.0475,2672197.7886,3.3308,38.626,7.9787,2672194.4557,2672196.0454,2672197.7865,2672194.6121,2672196.2018,2672197.9429,2672194.3838,2672195.9736,2672197.7146,2672020.0564,2673016.9906,996.9342,2672,346.7696,344.5126,42.7321,7.6831,0.6957
C2_evt_02673,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2673175.568,2673177.2118,2673179.0572,3.4892,28.0277,5.9655,2673175.4934,2673177.1373,2673178.9826,2673175.4151,2673177.059,2673178.9043,2673175.4804,2673177.1242,2673178.9696,2672998.0033,2673993.3535,995.3502,2673,6.4072,4.9583,30.8597,7.8003,1.3722
C2_evt_02674,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2674183.2567,2674184.4875,2674186.1816,2.9249,44.8722,10.1277,2674183.2518,2674184.4825,2674186.1767,2674183.3111,2674184.5418,2674186.236,2674183.3528,2674184.5835,2674186.2776,2674009.3121,2675006.8025,997.4904,2674,15.6773,18.7279,49.2444,7.7522,1.9037
C2_evt_02675,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2675235.6258,2675237.2421,2675238.8944,3.2686,21.478,5.5362,2675235.4333,2675237.0496,2675238.7018,2675235.5004,2675237.1168,2675238.769,2675235.7432,2675237.3596,2675239.0118,2675022.3052,2676023.335,1001.0298,2675,24.2648,24.4642,24.7614,8.2355,-2.4634
C2_evt_02676,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2676217.7882,2676219.4391,2676221.464,3.6758,33.802,7.0055,2676217.7794,2676219.4302,2676221.4552,2676217.8855,2676219.5363,2676221.5612,2676217.8882,2676219.539,2676221.564,2676004.0793,2677001.7809,997.7016,2676,23.9991,28.4473,45.4129,7.3491,0.8966
C2_evt_02677,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2677249.4948,2677251.0775,2677253.4544,3.9596,27.8625,5.3943,2677249.3632,2677250.9459,2677253.3228,2677249.6453,2677251.228,2677253.6049,2677249.4801,2677251.0628,2677253.4397,2677022.4537,2678028.6418,1006.1881,2677,40.0469,44.4675,34.1421,8.9783,0.6938
C2_evt_02678,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2678230.6416,2678232.2634,2678233.7946,3.153,47.0153,9.7783,2678230.7948,2678232.4166,2678233.9478,2678230.7417,2678232.3635,2678233.8948,2678230.5328,2678232.1546,2678233.6858,2677999.0926,2678986.5889,987.4964,2678,50.699,52.7918,54.2305,8.933,2.0231
C2_evt_02679,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2679242.5421,2679243.9834,2679246.218,3.6759,19.1787,5.1095,2679242.7985,2679244.2398,2679246.4744,2679242.7008,2679244.1421,2679246.3768,2679242.503,2679243.9442,2679246.1789,2679006.5013,2680007.7981,1001.2968,2679,59.0481,59.7894,25.4862,5.2574,-1.2254
C2_evt_02680,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2680230.396,2680232.2551,2680234.7338,4.3378,22.0094,4.5543,2680230.2877,2680232.1468,2680234.6255,2680230.2488,2680232.1079,2680234.5866,2680230.4287,2680232.2878,2680234.7665,2679995.883,2680992.2317,996.3487,2680,57.8274,56.1239,28.1568,9.8799,-0.4588
C2_evt_02681,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2681233.4801,2681234.6514,2681236.5299,3.0498,17.9741,4.7221,2681233.6472,2681234.8185,2681236.697,2681233.5311,2681234.7024,2681236.5808,2681233.4166,2681234.5879,2681236.4664,2681019.928,2682018.1894,998.2614,2681,65.5875,60.4162,20.0011,5.9543,-0.04
C2_evt_02682,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2682240.584,2682242.7244,2682245.1507,4.5667,38.6976,8.3784,2682240.7584,2682242.8989,2682245.3251,2682240.5455,2682242.6859,2682245.1122,2682240.6559,2682242.7963,2682245.2226,2681998.025,2682999.133,1001.108,2682,80.0045,80.4327,41.8287,9.5506,1.6898
C2_evt_02683,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2683262.6052,2683263.712,2683265.2664,2.6612,30.045,7.7021,2683262.7288,2683263.8356,2683265.39,2683262.7694,2683263.8762,2683265.4306,2683262.6075,2683263.7143,2683265.2687,2683012.7496,2684005.3778,992.6283,2683,77.2504,74.4581,35.0533,5.8782,-1.4001
C2_evt_02684,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2684260.6451,2684262.0279,2684263.7232,3.0781,23.6881,5.4044,2684260.5715,2684261.9543,2684263.6496,2684260.7557,2684262.1385,2684263.8338,2684260.562,2684261.9448,2684263.6401,2684015.1941,2685020.3805,1005.1864,2684,99.1731,98.6004,29.4777,9.3998,0.3481
C2_evt_02685,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2685273.0859,2685275.0749,2685276.9928,3.9069,25.2797,5.7305,2685273.0413,2685275.0303,2685276.9482,2685273.1791,2685275.1681,2685277.086,2685273.0532,2685275.0422,2685276.9601,2685015.5321,2686019.8465,1004.3144,2685,95.4368,97.6018,32.6387,9.6984,-0.156
C2_evt_02686,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2686249.677,2686251.4112,2686253.657,3.9799,32.5708,7.4295,2686249.4265,2686251.1607,2686253.4065,2686249.6028,2686251.337,2686253.5827,2686249.6301,2686251.3643,2686253.61,2686007.362,2687006.1133,998.7513,2686,96.2841,93.9537,35.8366,10.3344,1.8363
C2_evt_02687,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2687252.8441,2687254.8588,2687256.7662,3.9221,42.0102,8.963,2687252.8183,2687254.8331,2687256.7404,2687253.0213,2687255.036,2687256.9434,2687252.8867,2687254.9015,2687256.8088,2687010.3428,2688007.8678,997.5249,2687,94.9849,89.3821,51.8136,9.4218,-0.942
C2_evt_02688,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2688244.4198,2688245.7467,2688247.5227,3.1029,26.7996,5.8373,2688244.3376,2688245.6644,2688247.4404,2688244.3968,2688245.7237,2688247.4997,2688244.3324,2688245.6592,2688247.4353,2688006.5182,2689016.382,1009.8638,2688,117.943,114.8049,30.6477,9.4036,-1.4009
C2_evt_02689,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2689269.329,2689271.4798,2689273.9209,4.5918,32.0672,6.1604,2689269.3735,2689271.5242,2689273.9653,2689269.2503,2689271.401,2689273.8421,2689269.2105,2689271.3613,2689273.8024,2689023.6158,2690014.4619,990.846,2689,130.1922,134.2497,39.9532,7.972,0.0498
C2_evt_02690,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2690224.0802,2690225.5406,2690227.8361,3.756,40.4033,7.7869,2690224.0928,2690225.5533,2690227.8488,2690224.2387,2690225.6991,2690227.9946,2690224.1917,2690225.6522,2690227.9477,2690000.2399,2691005.3905,1005.1507,2690,132.9622,128.3286,47.5173,10.5278,1.9159
C2_evt_02691,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2691232.9274,2691234.6444,2691237.4232,4.4958,55.8808,13.148,2691232.8778,2691234.5948,2691237.3736,2691233.0307,2691234.7477,2691237.5265,2691233.0183,2691234.7353,2691237.514,2691003.8352,2692004.6852,1000.85,2691,134.6035,140.5117,68.1403,6.4671,2.7101
C2_evt_02692,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2692215.8155,2692218.067,2692220.4867,4.6713,41.0732,9.1185,2692216.0747,2692218.3262,2692220.746,2692215.846,2692218.0975,2692220.5172,2692215.7388,2692217.9904,2692220.4101,2692014.7639,2693011.7326,996.9687,2692,153.1358,159.8124,51.225,7.3175,4.0216
C2_evt_02693,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2693224.2847,2693225.5823,2693227.8512,3.5665,35.261,7.6345,2693224.3283,2693225.6258,2693227.8948,2693224.1641,2693225.4616,2693227.7306,2693224.3499,2693225.6475,2693227.9164,2693003.711,2694008.3893,1004.6784,2693,144.5161,140.2402,37.238,9.7714,0.2737
C2_evt_02694,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2694253.4585,2694254.8329,2694256.2504,2.7918,24.5099,6.147,2694253.281,2694254.6554,2694256.0728,2694253.3162,2694254.6905,2694256.108,2694253.4731,2694254.8475,2694256.2649,2694018.5515,2695015.3252,996.7737,2694,127.3185,122.8203,31.3251,5.342,1.0711
C2_evt_02695,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2695200.7344,2695201.6655,2695202.7241,1.9897,30.3092,7.0155,2695200.478,2695201.4091,2695202.4677,2695200.6526,2695201.5836,2695202.6423,2695200.6784,2695201.6095,2695202.6681,2695009.13,2696010.2396,1001.1096,2695,165.0768,162.0019,35.6833,8.6523,-1.84
C2_evt_02696,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2696182.9018,2696184.8199,2696186.8037,3.9018,30.1572,7.5555,2696183.0373,2696184.9554,2696186.9391,2696182.8976,2696184.8157,2696186.7994,2696183.0176,2696184.9357,2696186.9194,2696008.5943,2697018.6219,1010.0276,2696,172.6049,172.4,39.6491,6.436,0.27
C2_evt_02697,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2697212.009,2697213.8824,2697215.9428,3.9338,32.8485,7.7428,2697212.0817,2697213.9551,2697216.0156,2697211.8846,2697213.758,2697215.8184,2697212.101,2697213.9744,2697216.0348,2697015.4627,2698018.7595,1003.2968,2697,169.179,168.5778,41.5114,8.4042,2.8596
C2_evt_02698,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2698176.259,2698177.5347,2698179.7357,3.4767,31.0866,7.5041,2698176.3777,2698177.6534,2698179.8545,2698176.38,2698177.6557,2698179.8567,2698176.2137,2698177.4894,2698179.6904,2698018.38,2699017.1142,998.7342,2698,200.7195,203.507,41.6298,7.0149,0.6407
C2_evt_02699,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2699160.255,2699161.6037,2699163.2286,2.9736,31.7201,6.7646,2699160.2556,2699161.6043,2699163.2292,2699160.4247,2699161.7734,2699163.3983,2699160.3376,2699161.6863,2699163.3111,2699004.5128,2700014.6263,1010.1135,2699,186.2714,185.0238,37.3298,8.3058,1.6771
C2_evt_02700,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2700157.0857,2700158.7941,2700161.1833,4.0976,33.2907,8.0372,2700156.9843,2700158.6927,2700161.0819,2700157.2008,2700158.9092,2700161.2984,2700157.2041,2700158.9125,2700161.3017,2700003.3825,2700995.2481,991.8657,2700,205.4434,205.439,35.5187,8.2248,-1.8907
C2_evt_02701,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2701157.6493,2701159.0005,2701160.5741,2.9248,23.7471,4.6635,2701157.6352,2701158.9865,2701160.5601,2701157.7256,2701159.0768,2701160.6504,2701157.5327,2701158.8839,2701160.4576,2701009.4052,2702017.6736,1008.2684,2701,216.1173,215.2738,31.7889,9.6147,-1.0128
C2_evt_02702,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2702147.9864,2702149.2806,2702151.4236,3.4372,45.753,10.0626,2702148.1532,2702149.4474,2702151.5904,2702148.1553,2702149.4495,2702151.5925,2702147.9669,2702149.2611,2702151.404,2702027.6389,2703028.3835,1000.7446,2702,229.5927,229.0259,51.9976,8.7259,-1.0052
C2_evt_02703,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2703141.4748,2703143.1857,2703144.8527,3.3779,44.5401,10.1369,2703141.2867,2703142.9975,2703144.6646,2703141.3054,2703143.0163,2703144.6834,2703141.5449,2703143.2558,2703144.9229,2703015.9227,2704011.2455,995.3228,2703,217.4873,214.8321,54.286,6.91,0.9128
C2_evt_02704,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2704140.4969,2704142.4051,2704144.3165,3.8196,41.3263,9.8215,2704140.2955,2704142.2037,2704144.115,2704140.3191,2704142.2273,2704144.1387,2704140.4116,2704142.3198,2704144.2312,2704007.6705,2705004.4743,996.8039,2704,230.5267,227.8145,52.5232,7.2792,-1.0129
C2_evt_02705,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2705151.6216,2705153.1724,2705155.2138,3.5922,36.1016,7.2881,2705151.6975,2705153.2484,2705155.2897,2705151.5792,2705153.13,2705155.1714,2705151.5135,2705153.0643,2705155.1057,2705005.4705,2706006.8931,1001.4226,2705,238.5458,238.1581,42.136,9.7092,0.2294
C2_evt_02706,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2706169.7194,2706170.7281,2706172.3836,2.6642,30.8116,6.7446,2706169.6175,2706170.6262,2706172.2817,2706169.6345,2706170.6432,2706172.2987,2706169.8092,2706170.8179,2706172.4734,2706011.0408,2707014.82,1003.7792,2706,232.8487,232.1092,37.4788,6.957,-0.0724
C2_evt_02707,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2707129.6081,2707131.4974,2707133.5682,3.9601,35.304,8.8996,2707129.5051,2707131.3943,2707133.4652,2707129.7455,2707131.6348,2707133.7056,2707129.6008,2707131.49,2707133.5609,2707010.0688,2708009.8776,999.8087,2707,231.8184,232.1021,46.7399,8.0231,2.6595
C2_evt_02708,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2708134.2059,2708135.7294,2708137.2574,3.0514,36.7206,7.7772,2708134.1499,2708135.6734,2708137.2013,2708134.3191,2708135.8426,2708137.3705,2708134.1471,2708135.6706,2708137.1985,2708009.3439,2709016.3128,1006.9689,2708,253.925,251.0974,40.429,9.6907,-0.082
C2_evt_02709,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2709137.5563,2709138.8435,2709140.7248,3.1685,25.9247,5.8415,2709137.7039,2709138.9911,2709140.8724,2709137.3997,2709138.687,2709140.5682,2709137.6317,2709138.919,2709140.8002,2709017.9094,2710028.3593,1010.45,2709,261.9497,257.5011,32.6897,6.7186,0.6831
C2_evt_02710,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2710123.2633,2710124.9804,2710127.4524,4.1891,26.5852,4.7831,2710123.3514,2710125.0685,2710127.5405,2710123.0952,2710124.8123,2710127.2843,2710123.1744,2710124.8915,2710127.3634,2710004.1414,2711011.572,1007.4306,2710,270.4908,267.415,35.0757,8.7379,0.7852
C2_evt_02711,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2711122.1721,2711124.1502,2711126.2994,4.1273,35.7789,9.4389,2711121.9451,2711123.9233,2711126.0725,2711122.0092,2711123.9874,2711126.1366,2711122.0947,2711124.0728,2711126.222,2711001.5643,2711998.5274,996.9631,2711,271.735,270.9361,42.9312,6.052,1.9714
C2_evt_02712,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2712120.1997,2712121.4222,2712122.9656,2.7659,27.4363,6.9315,2712120.1919,2712121.4145,2712122.9579,2712120.0821,2712121.3046,2712122.848,2712120.2127,2712121.4352,2712122.9786,2712010.9687,2713017.8182,1006.8495,2712,274.1813,273.171,34.1785,6.06,-0.2593
C2_evt_02713,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2713157.0275,2713158.8697,2713160.8492,3.8217,42.6438,10.4109,2713156.9496,2713158.7918,2713160.7713,2713157.0809,2713158.9231,2713160.9026,2713157.0352,2713158.8774,2713160.857,2713016.1848,2714018.2934,1002.1086,2713,291.9611,292.6457,52.4396,7.6273,-0.3115
C2_evt_02714,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2714135.3152,2714136.5866,2714138.1938,2.8786,27.0824,4.9953,2714135.4915,2714136.7629,2714138.3701,2714135.3321,2714136.6035,2714138.2107,2714135.3859,2714136.6573,2714138.2645,2714016.4691,2715016.9432,1000.4741,2714,295.2253,294.5007,31.2773,9.2346,1.4845
C2_evt_02715,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2715123.3069,2715125.3178,2715127.6918,4.3849,31.3361,6.1418,2715123.1194,2715125.1302,2715127.5043,2715123.1443,2715125.1551,2715127.5292,2715123.2579,2715125.2688,2715127.6428,2715016.2535,2716018.2129,1001.9594,2715,294.02,293.9393,38.6375,8.5798,0.7798
C2_evt_02716,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2716155.6978,2716157.1639,2716159.768,4.0702,37.3601,8.6904,2716155.6702,2716157.1364,2716159.7404,2716155.6542,2716157.1203,2716159.7243,2716155.634,2716157.1002,2716159.7042,2716009.3466,2717018.1462,1008.7996,2716,304.4791,304.1875,48.8509,7.0348,0.6099
C2_evt_02717,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2717151.289,2717152.8718,2717155.497,4.208,44.6472,8.8075,2717151.335,2717152.9179,2717155.543,2717151.2812,2717152.8641,2717155.4892,2717151.1986,2717152.7815,2717155.4067,2717003.1498,2718005.493,1002.3432,2717,312.3055,314.0503,49.9556,10.1994,1.8949
C2_evt_02718,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2718138.1463,2718139.7627,2718141.4135,3.2672,31.5822,7.1895,2718138.1401,2718139.7565,2718141.4073,2718138.0363,2718139.6527,2718141.3035,2718138.0999,2718139.7163,2718141.3672,2718007.9486,2719014.4774,1006.5288,2718,307.1039,308.5968,35.8408,7.8443,3.1011
C2_evt_02719,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2719165.9772,2719167.5134,2719169.4103,3.4332,31.2857,6.282,2719165.9939,2719167.5301,2719169.4271,2719166.1471,2719167.6833,2719169.5802,2719166.0774,2719167.6135,2719169.5105,2719013.6713,2720013.1145,999.4432,2719,328.841,332.3081,37.1151,7.8079,1.0623
C2_evt_02720,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2720169.6453,2720171.5771,2720173.4115,3.7662,22.8452,4.064,2720169.6666,2720171.5984,2720173.4328,2720169.7225,2720171.6543,2720173.4887,2720169.7368,2720171.6686,2720173.503,2720004.656,2721001.2484,996.5924,2720,340.9525,339.4485,24.7372,9.9314,2.7152
C2_evt_02721,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2721152.0341,2721153.1185,2721154.4955,2.4614,31.9706,8.0354,2721152.1438,2721153.2281,2721154.6052,2721152.0162,2721153.1006,2721154.4777,2721151.978,2721153.0624,2721154.4394,2721005.4276,2722012.751,1007.3234,2721,339.3186,345.9275,36.574,8.9458,0.5746
C2_evt_02722,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2722185.9046,2722187.104,2722188.9397,3.0351,46.8756,8.8903,2722186.1135,2722187.3129,2722189.1486,2722185.9137,2722187.1131,2722188.9488,2722185.8383,2722187.0377,2722188.8734,2722010.8789,2723009.8323,998.9534,2722,359.5116,0.6688,58.2007,7.2724,0.0817
C2_evt_02723,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2723191.782,2723193.5406,2723196.0899,4.3079,36.8286,5.853,2723191.5725,2723193.331,2723195.8804,2723191.7845,2723193.5431,2723196.0924,2723191.7696,2723193.5282,2723196.0775,2723024.8189,2724027.6769,1002.858,2723,345.3369,337.1381,44.3886,10.6142,0.4199
C2_evt_02724,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2724171.9913,2724173.5641,2724175.5176,3.5263,25.4461,6.5264,2724172.1971,2724173.7698,2724175.7234,2724171.9736,2724173.5464,2724175.4999,2724171.9608,2724173.5336,2724175.4871,2724009.2145,2725006.7908,997.5763,2724,336.6617,335.0949,32.7708,8.2662,-0.213
C2_evt_02725,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2725197.1683,2725198.4623,2725200.0844,2.9161,35.2138,8.3572,2725197.0552,2725198.3493,2725199.9713,2725197.2274,2725198.5215,2725200.1435,2725197.2662,2725198.5602,2725200.1823,2725016.2096,2726011.8064,995.5968,2725,14.2907,14.3941,38.9501,9.2348,0.5934
C2_evt_02726,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2726204.2502,2726205.6375,2726207.2371,2.9869,16.7961,3.2885,2726204.4436,2726205.8308,2726207.4305,2726204.2128,2726205.6001,2726207.1997,2726204.1934,2726205.5807,2726207.1803,2726004.9518,2727009.4589,1004.5071,2726,11.5601,9.0574,21.6823,7.9375,-0.215
C2_evt_02727,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2727193.4265,2727194.7854,2727196.5899,3.1634,54.2076,12.9853,2727193.3739,2727194.7329,2727196.5373,2727193.3698,2727194.7287,2727196.5331,2727193.4319,2727194.7909,2727196.5953,2727012.315,2728025.1053,1012.7903,2727,9.66,12.2831,60.0421,8.4788,1.2149
C2_evt_02728,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2728222.8372,2728224.1472,2728225.5863,2.7491,17.952,3.4022,2728223.0835,2728224.3935,2728225.8326,2728222.8458,2728224.1558,2728225.5949,2728222.7709,2728224.0809,2728225.52,2728010.0037,2729008.608,998.6044,2728,40.7236,34.4778,18.9712,8.7246,1.4388
C2_evt_02729,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2729198.7762,2729200.0116,2729201.7561,2.9799,27.676,6.5818,2729198.841,2729200.0764,2729201.8209,2729198.9137,2729200.1491,2729201.8936,2729198.7178,2729199.9532,2729201.6977,2728998.8171,2729989.6604,990.8433,2729,44.9056,47.5176,32.7355,7.8093,1.8769
C2_evt_02730,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2730254.1471,2730255.8195,2730258.2218,4.0747,26.2229,4.0506,2730254.0498,2730255.7222,2730258.1245,2730254.2275,2730255.8999,2730258.3022,2730254.0727,2730255.7451,2730258.1474,2730012.9832,2731002.3697,989.3865,2730,56.2351,55.0254,29.265,10.9902,0.654
C2_evt_02731,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2731231.1781,2731232.621,2731234.4417,3.2636,51.4211,10.3786,2731231.0676,2731232.5105,2731234.3312,2731231.2915,2731232.7344,2731234.555,2731231.1951,2731232.638,2731234.4586,2731018.9853,2732017.8585,998.8732,2731,38.9455,40.2786,57.0111,7.6436,0.3343
C2_evt_02732,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2732242.656,2732243.7334,2732245.2386,2.5826,29.5938,7.0571,2732242.4285,2732243.5059,2732245.011,2732242.5779,2732243.6553,2732245.1604,2732242.5457,2732243.6232,2732245.1283,2732018.3677,2733019.0553,1000.6876,2732,64.2732,63.682,32.0807,8.1804,1.0681
C2_evt_02733,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2733281.3782,2733282.8668,2733285.2608,3.8826,31.9186,6.8914,2733281.544,2733283.0327,2733285.4267,2733281.4165,2733282.9051,2733285.2991,2733281.442,2733282.9307,2733285.3247,2733027.3175,2734025.5107,998.1932,2733,68.0481,72.1045,38.5948,8.6424,-0.511
C2_evt_02734,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2734236.0292,2734237.2798,2734238.9257,2.8964,34.0183,7.7785,2734235.9072,2734237.1577,2734238.8036,2734235.994,2734237.2445,2734238.8904,2734236.1092,2734237.3597,2734239.0056,2734004.5066,2734998.8996,994.393,2734,75.0837,75.8709,36.2847,7.4403,1.3027
C2_evt_02735,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2735230.2567,2735232.112,2735234.0587,3.802,35.4815,8.7444,2735230.1942,2735232.0496,2735233.9963,2735230.4183,2735232.2737,2735234.2204,2735230.2547,2735232.1101,2735234.0567,2735013.2123,2736005.091,991.8787,2735,84.3489,85.9654,39.1975,8.4218,2.5294
C2_evt_02736,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2736231.7811,2736233.6328,2736236.3199,4.5388,20.3354,4.4913,2736231.5029,2736233.3546,2736236.0417,2736231.6888,2736233.5405,2736236.2276,2736231.8802,2736233.7319,2736236.419,2736004.8441,2737002.0681,997.2241,2736,79.7078,77.2765,25.3706,7.9966,1.3818
C2_evt_02737,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2737203.301,2737205.3544,2737207.8198,4.5188,23.3662,5.0932,2737203.5049,2737205.5583,2737208.0238,2737203.3873,2737205.4406,2737207.9061,2737203.3215,2737205.3749,2737207.8403,2736999.733,2737998.6949,998.9619,2737,87.3613,83.8068,26.6768,8.3691,-0.1893
C2_evt_02738,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2738233.6496,2738235.0001,2738237.2248,3.5753,20.7051,4.2866,2738233.7626,2738235.1132,2738237.3379,2738233.4794,2738234.83,2738237.0547,2738233.6166,2738234.9672,2738237.1918,2738002.3999,2738996.5868,994.1869,2738,101.8451,96.0255,22.9833,10.2888,1.1257
C2_evt_02739,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2739239.5166,2739240.8478,2739242.2012,2.6846,35.0027,6.0506,2739239.73,2739241.0611,2739242.4146,2739239.5902,2739240.9213,2739242.2748,2739239.5294,2739240.8605,2739242.214,2739011.1719,2740022.1086,1010.9367,2739,112.9457,112.484,40.5346,10.5884,3.88
C2_evt_02740,run_2026A_c2_06.csv,run_2026A_c2_06.csv,C2,2740237.7082,2740239.4481,2740241.6759,3.9677,30.7182,6.3664,2740237.5142,2740239.254,2740241.4819,2740237.7722,2740239.512,2740241.7399,2740237.6039,2740239.3437,2740241.5716,2740012.8806,2741017.9811,1005.1005,2740,115.0047,114.8402,32.9914,9.3009,-0.3659
